Id,ExtLinks,CreateDate,UpdateDate,Bioproject,Biosample,Experiment,Experiment_name,Experiment_status,Experiment_ver,Instrument_ILLUMINA,LibraryLayout,LibraryName,LibrarySelection,LibrarySource,LibraryStrategy,Organism_ScientificName,Organism_taxid,Sample,Sample_name,Study,Study_name,Submitter,Submitter_center_name,Submitter_contact_name,Submitter_lab_name,Run,Run_cluster_name,Run_is_public,Run_load_done,Run_static_data_available,Run_total_bases,Run_total_spots
4076161,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838278,11V1,public,1,NextSeq 500,PAIRED,G15-003-018,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580079,public,true,true,true,847348701,2816978
4076160,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838277,11V1,public,1,NextSeq 500,PAIRED,G15-003-017,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580080,public,true,true,true,724558420,2409113
4076159,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838276,11V1,public,1,NextSeq 500,PAIRED,G15-003-016,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580081,public,true,true,true,2624766560,8691280
4076158,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838275,10V5,public,1,NextSeq 500,PAIRED,G15-003-015,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580082,public,true,true,true,935538764,3109473
4076157,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838274,10V5,public,1,NextSeq 500,PAIRED,G15-003-014,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580083,public,true,true,true,942949297,3134229
4076156,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838273,10V5,public,1,NextSeq 500,PAIRED,G15-003-013,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580084,public,true,true,true,932968140,3101506
4076155,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838272,10V5,public,1,NextSeq 500,PAIRED,G15-003-012,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580085,public,true,true,true,931009204,3095153
4076154,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838271,10V5,public,1,NextSeq 500,PAIRED,G15-003-011,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580086,public,true,true,true,2600197350,8609925
4076153,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838270,10V3,public,1,NextSeq 500,PAIRED,G15-003-006,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580087,public,true,true,true,2584461338,8557819
4076152,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838269,13V5,public,1,NextSeq 500,PAIRED,G15-003-081,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580088,public,true,true,true,987941874,3284409
4076151,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838268,13V5,public,1,NextSeq 500,PAIRED,G15-003-082,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580089,public,true,true,true,977721858,3250388
4076150,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838267,13V5,public,1,NextSeq 500,PAIRED,G15-003-083,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580090,public,true,true,true,993910723,3303198
4076149,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838266,13V5,public,1,NextSeq 500,PAIRED,G15-003-084,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580091,public,true,true,true,960321193,3191540
4076148,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838265,15V1,public,1,NextSeq 500,PAIRED,G15-003-085,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580092,public,true,true,true,3008622754,9962327
4076147,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838264,15V1,public,1,NextSeq 500,PAIRED,G15-003-086,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580093,public,true,true,true,1025339114,3409081
4076146,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838263,15V1,public,1,NextSeq 500,PAIRED,G15-003-087,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580094,public,true,true,true,1020410480,3392612
4076145,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838262,15V1,public,1,NextSeq 500,PAIRED,G15-003-088,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580095,public,true,true,true,1034952862,3439899
4076144,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838261,30V5,public,1,NextSeq 500,PAIRED,G15-003-363,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580096,public,true,true,true,716720473,2382699
4076143,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838260,30V5,public,1,NextSeq 500,PAIRED,G15-003-364,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580097,public,true,true,true,807242470,2682630
4076142,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838259,30V5,public,1,NextSeq 500,PAIRED,G15-003-361,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580098,public,true,true,true,718682203,2389313
4076141,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838258,30V5,public,1,NextSeq 500,PAIRED,G15-003-362,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580099,public,true,true,true,801919726,2665001
4076140,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838257,24V3,public,1,NextSeq 500,PAIRED,G15-003-210,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580100,public,true,true,true,729008852,2424323
4076139,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838256,24V3,public,1,NextSeq 500,PAIRED,G15-003-209,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580101,public,true,true,true,2670910952,8844076
4076138,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838255,30V6,public,1,NextSeq 500,PAIRED,G15-003-365,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580102,public,true,true,true,6886220308,22802054
4076137,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838254,30V6,public,1,NextSeq 500,PAIRED,G15-003-366,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580103,public,true,true,true,5681704180,18813590
4076136,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838253,24V1,public,1,NextSeq 500,PAIRED,G15-003-206,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580104,public,true,true,true,919809709,3058108
4076135,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838252,24V1,public,1,NextSeq 500,PAIRED,G15-003-205,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580105,public,true,true,true,917816213,3051647
4076134,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838251,24V1,public,1,NextSeq 500,PAIRED,G15-003-208,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580106,public,true,true,true,922484631,3066388
4076133,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838250,24V1,public,1,NextSeq 500,PAIRED,G15-003-207,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580107,public,true,true,true,928973332,3088242
4076132,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838249,23V5,public,1,NextSeq 500,PAIRED,G15-003-202,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580108,public,true,true,true,865150172,2875695
4076131,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838248,23V5,public,1,NextSeq 500,PAIRED,G15-003-201,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580109,public,true,true,true,851359962,2830213
4076130,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838247,24V1,public,1,NextSeq 500,PAIRED,G15-003-204,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580110,public,true,true,true,2340009250,7748375
4076129,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838246,23V5,public,1,NextSeq 500,PAIRED,G15-003-203,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580111,public,true,true,true,853353512,2836316
4076128,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838245,20V6,public,1,NextSeq 500,PAIRED,G15-003-149,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580112,public,true,true,true,5905964548,19556174
4076127,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838244,20V6,public,1,NextSeq 500,PAIRED,G15-003-150,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580113,public,true,true,true,5677329408,18799104
4076126,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838243,33V1,public,1,NextSeq 500,PAIRED,G15-003-419,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580114,public,true,true,true,889851881,2957713
4076125,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838242,33V1,public,1,NextSeq 500,PAIRED,G15-003-420,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580115,public,true,true,true,881674270,2930336
4076124,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838241,20V5,public,1,NextSeq 500,PAIRED,G15-003-143,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580116,public,true,true,true,893323976,2969954
4076123,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838240,20V5,public,1,NextSeq 500,PAIRED,G15-003-144,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580117,public,true,true,true,895061776,2975548
4076122,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838239,20V5,public,1,NextSeq 500,PAIRED,G15-003-141,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580118,public,true,true,true,5178253872,17146536
4076121,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838238,20V5,public,1,NextSeq 500,PAIRED,G15-003-142,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580119,public,true,true,true,2585183420,8560210
4076120,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838237,20V6,public,1,NextSeq 500,PAIRED,G15-003-147,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580120,public,true,true,true,7250479420,24008210
4076119,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838236,20V6,public,1,NextSeq 500,PAIRED,G15-003-148,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580121,public,true,true,true,5876082856,19457228
4076118,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838235,20V5,public,1,NextSeq 500,PAIRED,G15-003-145,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580122,public,true,true,true,906483561,3013133
4076117,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838234,20V5,public,1,NextSeq 500,PAIRED,G15-003-146,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580123,public,true,true,true,897850221,2984306
4076116,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838233,33V1,public,1,NextSeq 500,PAIRED,G15-003-416,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580124,public,true,true,true,2509747444,8310422
4076115,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838232,31V5,public,1,NextSeq 500,PAIRED,G15-003-389,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580125,public,true,true,true,820260214,2727720
4076114,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838231,31V5,public,1,NextSeq 500,PAIRED,G15-003-390,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580126,public,true,true,true,892845409,2968578
4076113,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838230,31V3,public,1,NextSeq 500,PAIRED,G15-003-385,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580127,public,true,true,true,874106997,2905965
4076112,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838229,31V3,public,1,NextSeq 500,PAIRED,G15-003-386,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580128,public,true,true,true,795026409,2643604
4076111,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838228,31V3,public,1,NextSeq 500,PAIRED,G15-003-387,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580129,public,true,true,true,871979354,2898792
4076110,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838227,31V5,public,1,NextSeq 500,PAIRED,G15-003-388,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580130,public,true,true,true,2997902962,9926831
4076109,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838226,31V3,public,1,NextSeq 500,PAIRED,G15-003-381,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580131,public,true,true,true,867470940,2884867
4076108,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838225,31V3,public,1,NextSeq 500,PAIRED,G15-003-382,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580132,public,true,true,true,794396624,2642272
4076107,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838224,31V3,public,1,NextSeq 500,PAIRED,G15-003-383,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580133,public,true,true,true,867975702,2886390
4076106,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838223,31V3,public,1,NextSeq 500,PAIRED,G15-003-384,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580134,public,true,true,true,801426804,2665017
4076105,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838222,12V3,public,1,NextSeq 500,PAIRED,G15-003-054,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580135,public,true,true,true,918186641,3052820
4076104,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838221,12V3,public,1,NextSeq 500,PAIRED,G15-003-053,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580136,public,true,true,true,916139529,3046215
4076103,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838220,12V3,public,1,NextSeq 500,PAIRED,G15-003-052,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580137,public,true,true,true,2707184776,8964188
4076102,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838219,12V1,public,1,NextSeq 500,PAIRED,G15-003-051,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580138,public,true,true,true,871319725,2895913
4076101,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838218,12V5,public,1,NextSeq 500,PAIRED,G15-003-058,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580139,public,true,true,true,337169736,1121254
4076100,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838217,12V5,public,1,NextSeq 500,PAIRED,G15-003-057,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580140,public,true,true,true,3203845822,10608761
4076099,,2017/05/20,2017/05/20,PRJNA361402,SAMN06233224,SRX2838216,12V3,public,1,NextSeq 500,PAIRED,G15-003-056,PCR,METAGENOMIC,WGS,human gut metagenome,408170,SRS1996016,,SRP100518,human gut metagenome Metagenome,SRA561762,University of Gothenburg,Tony Wu,The Wallenberg lab,SRR5580141,public,true,true,true,920610297,3060360
